audio_file,video_file,caption,gram_volume,cosine_loss_sum,cosine_loss_lv,cosine_loss_la,cosine_loss_va
file_-BtHxM5Uvig_20.wav,file_-BtHxM5Uvig_20.mp4,"driving motorcycle",0.896626,2.161926,0.765556,0.672526,0.723844
file_0DWZ97-ZdQE_290.wav,file_0DWZ97-ZdQE_290.mp4,"playing mandolin",0.850448,1.980336,0.698328,0.687934,0.594074
file_-diPczRE_-M_8.wav,file_-diPczRE_-M_8.mp4,"ambulance siren",0.890312,2.316599,0.855393,0.895535,0.565671
file_0E6KS8B6DMc_540.wav,file_0E6KS8B6DMc_540.mp4,"playing bass drum",0.844990,2.015214,0.735858,0.739405,0.539951
file_-C8RKRnU2pg_29.wav,file_-C8RKRnU2pg_29.mp4,"airplane flyby",0.900928,2.177415,0.715066,0.769578,0.692772
file_0LzLjAplzmA_100.wav,file_0LzLjAplzmA_100.mp4,"bowling impact",0.933670,2.418409,0.745124,0.933468,0.739816
file_0s1uXHl5_8k_30.wav,file_0s1uXHl5_8k_30.mp4,"chicken crowing",0.813354,1.939488,0.679821,0.766947,0.492720
file_-3MNphBfq_0_30.wav,file_-3MNphBfq_0_30.mp4,"car passing by",0.802818,1.827845,0.683723,0.615768,0.528354
file_-c3p4g-MQiQ_457.wav,file_-c3p4g-MQiQ_457.mp4,"people slurping",0.894376,2.162008,0.758404,0.754308,0.649296
file_0gvqDWLoBfQ_10.wav,file_0gvqDWLoBfQ_10.mp4,"dog bow-wow",0.877675,2.135942,0.783890,0.763077,0.588975
file_0wcSspkfXDw_269.wav,file_0wcSspkfXDw_269.mp4,"parrot talking",0.937357,2.468213,0.716549,0.961689,0.789974
file_-A-xb-P-WxQ_30.wav,file_-A-xb-P-WxQ_30.mp4,"playing marimba, xylophone",0.781126,1.756547,0.671016,0.562562,0.522969
file_0mWiUWHhbBg_30.wav,file_0mWiUWHhbBg_30.mp4,"engine accelerating, revving, vroom",0.873269,2.071423,0.732098,0.717703,0.621622
file_0vHbWHpryDA_399.wav,file_0vHbWHpryDA_399.mp4,"playing harmonica",0.820139,1.863598,0.669119,0.614639,0.579839
file_0h2twJWygNI_30.wav,file_0h2twJWygNI_30.mp4,"playing harp",0.770120,1.743949,0.686100,0.567319,0.490530
file_0LkfS8grYsM_30.wav,file_0LkfS8grYsM_30.mp4,"driving buses",0.888485,2.178071,0.836984,0.638930,0.702157
file_-0hh8Yp02FU_49.wav,file_-0hh8Yp02FU_49.mp4,"skiing",0.891338,2.285862,0.728289,0.932905,0.624669
file_0iMTaEEq3_0_0.wav,file_0iMTaEEq3_0_0.mp4,"playing glockenspiel",0.851790,1.967618,0.672378,0.654812,0.640428
file_0JmwhBQgF2k_60.wav,file_0JmwhBQgF2k_60.mp4,"turkey gobbling",0.886162,2.244006,0.634561,0.914275,0.695170
file_0Ui0shNtHfY_30.wav,file_0Ui0shNtHfY_30.mp4,"stream burbling",0.900262,2.380433,0.871834,0.927694,0.580904
file_-7XYw1VrN64_30.wav,file_-7XYw1VrN64_30.mp4,"male singing",0.862685,2.242252,0.837894,0.888699,0.515659
file_0vC_cm4mv9I_10.wav,file_0vC_cm4mv9I_10.mp4,"ambulance siren",0.858975,2.140185,0.748323,0.851318,0.540544
file_0IvNbabusiY_30.wav,file_0IvNbabusiY_30.mp4,"playing flute",0.769510,1.822010,0.708011,0.688530,0.425469
file_0o22Fy2Hr3s_210.wav,file_0o22Fy2Hr3s_210.mp4,"playing marimba, xylophone",0.814609,1.846047,0.664283,0.568535,0.613229
file_0OFlTh2_Obo_30.wav,file_0OFlTh2_Obo_30.mp4,"dog bow-wow",0.962461,2.533716,0.901309,0.853362,0.779045
file_0wLXmy8UhCw_350.wav,file_0wLXmy8UhCw_350.mp4,"playing vibraphone",0.786303,1.772090,0.667183,0.589663,0.515245
file_0QPuoCmYU60_10.wav,file_0QPuoCmYU60_10.mp4,"car engine idling",0.909094,2.230380,0.677004,0.802034,0.751342
file_0vt3Z_5zlLc_9.wav,file_0vt3Z_5zlLc_9.mp4,"car passing by",0.858379,2.107323,0.827452,0.729614,0.550257
file_-37X0bRVT0g_32.wav,file_-37X0bRVT0g_32.mp4,"fox barking",0.882913,2.257680,0.794350,0.894301,0.569028
file_0OEJQg-W6gM_30.wav,file_0OEJQg-W6gM_30.mp4,"playing acoustic guitar",0.848337,2.014196,0.750154,0.708828,0.555213
file_-91lUg0_Gl8_151.wav,file_-91lUg0_Gl8_151.mp4,"horse clip-clop",0.886165,2.166669,0.729470,0.819745,0.617453
file_0ed36fR13hc_113.wav,file_0ed36fR13hc_113.mp4,"playing bongo",0.968364,2.546550,0.866811,0.845771,0.833968
file_0GdHIkb1EA4_64.wav,file_0GdHIkb1EA4_64.mp4,"chopping food",0.895444,2.184676,0.683902,0.820768,0.680006
file_0VXj9grujV4_133.wav,file_0VXj9grujV4_133.mp4,"playing sitar",0.920663,2.325624,0.681788,0.876580,0.767257
file_-1EeNriiRN0_443.wav,file_-1EeNriiRN0_443.mp4,"playing squash",0.861115,2.067699,0.661598,0.804015,0.602086
file_0TgfEKEzmXk_196.wav,file_0TgfEKEzmXk_196.mp4,"golf driving",0.907290,2.332392,0.696207,0.939539,0.696646
file_0F04c_rY4aw_0.wav,file_0F04c_rY4aw_0.mp4,"dog howling",0.807759,1.848518,0.675479,0.651667,0.521372
file_0pexqiUEkhQ_150.wav,file_0pexqiUEkhQ_150.mp4,"lathe spinning",0.849315,2.013656,0.685964,0.761417,0.566276
file_0omqh-cg9hc_30.wav,file_0omqh-cg9hc_30.mp4,"people whispering",0.889459,2.396438,0.924331,0.921950,0.550157
file_0s-SndgWtqw_30.wav,file_0s-SndgWtqw_30.mp4,"female speech, woman speaking",0.861363,2.182210,0.754796,0.886314,0.541100
file_-6BlMu-Mxvo_30.wav,file_-6BlMu-Mxvo_30.mp4,"playing accordion",0.784680,1.774223,0.670495,0.600915,0.502813
file_0RlgyzrrFE8_161.wav,file_0RlgyzrrFE8_161.mp4,"tractor digging",0.862935,2.033950,0.747817,0.664966,0.621167
file_0tk25Efw1Aw_30.wav,file_0tk25Efw1Aw_30.mp4,"female singing",0.894746,2.224736,0.854049,0.748047,0.622640
file_0Du73o7tUnU_33.wav,file_0Du73o7tUnU_33.mp4,"woodpecker pecking tree",0.854665,2.015895,0.660370,0.757550,0.597974
file_0TAXG33H7y8_70.wav,file_0TAXG33H7y8_70.mp4,"typing on typewriter",0.852686,2.002103,0.743060,0.595368,0.663675
file_-dyM0zg5pM4_30.wav,file_-dyM0zg5pM4_30.mp4,"playing bass guitar",0.858842,2.055020,0.760767,0.726708,0.567545
file_-0SQayvXyIQ_110.wav,file_-0SQayvXyIQ_110.mp4,"male speech, man speaking",0.965270,2.661824,0.949698,0.968111,0.744015
file_-6WHMBzZjbc_9.wav,file_-6WHMBzZjbc_9.mp4,"playing squash",0.903519,2.318458,0.677136,0.937076,0.704246
file_0P-BIRNNJXM_34.wav,file_0P-BIRNNJXM_34.mp4,"crow cawing",0.873161,2.120525,0.749061,0.788956,0.582508
file_-cRBIvS8fUU_204.wav,file_-cRBIvS8fUU_204.mp4,"playing tennis",0.876745,2.152884,0.715517,0.838916,0.598451
file_-5NxigJHFJg_0.wav,file_-5NxigJHFJg_0.mp4,"playing harp",0.905702,2.347364,0.651757,0.950134,0.745472
file_0q9v-2xiOhA_62.wav,file_0q9v-2xiOhA_62.mp4,"francolin calling",0.829853,2.037763,0.780538,0.768701,0.488524
file_-_9pg2ryrx4_30.wav,file_-_9pg2ryrx4_30.mp4,"playing banjo",0.802743,1.892719,0.724490,0.690885,0.477344
file_0s7xZAR0qqY_30.wav,file_0s7xZAR0qqY_30.mp4,"driving motorcycle",0.773843,1.769774,0.676459,0.630115,0.463200
file_0nPtStqMn3Q_143.wav,file_0nPtStqMn3Q_143.mp4,"dog howling",0.863516,2.104780,0.719151,0.817368,0.568261
file_0KKo3j---_o_0.wav,file_0KKo3j---_o_0.mp4,"ambulance siren",0.832093,1.946774,0.722376,0.684264,0.540134
file_0J_j8be_sCU_30.wav,file_0J_j8be_sCU_30.mp4,"playing drum kit",0.825260,1.914142,0.688025,0.690137,0.535979
file_0WG4M3HAgv4_331.wav,file_0WG4M3HAgv4_331.mp4,"people slurping",0.870077,2.089392,0.778029,0.717087,0.594276
file_0RqHkIvB4VY_30.wav,file_0RqHkIvB4VY_30.mp4,"playing violin, fiddle",0.808518,1.873800,0.708616,0.657445,0.507739
file_0pQ6KjbWlkU_30.wav,file_0pQ6KjbWlkU_30.mp4,"female singing",0.854738,2.082474,0.766077,0.778479,0.537917
file_0ekyhsRvGr8_18.wav,file_0ekyhsRvGr8_18.mp4,"playing bass drum",0.847883,1.989580,0.689093,0.727968,0.572519
file_-3cvcq0X_zo_250.wav,file_-3cvcq0X_zo_250.mp4,"turkey gobbling",0.896646,2.197529,0.782002,0.786058,0.629469
file_0RtcYX3qgeI_30.wav,file_0RtcYX3qgeI_30.mp4,"engine accelerating, revving, vroom",0.911982,2.318048,0.799616,0.880674,0.637758
file_0ekyhsRvGr8_213.wav,file_0ekyhsRvGr8_213.mp4,"playing bass drum",0.866434,2.035414,0.683073,0.722229,0.630112
file_-8a_sOalbYc_412.wav,file_-8a_sOalbYc_412.mp4,"ripping paper",0.930652,2.312693,0.781919,0.755304,0.775469
file_0LgI1rHYJzU_0.wav,file_0LgI1rHYJzU_0.mp4,"cupboard opening or closing",0.936637,2.447745,0.685928,0.839016,0.922801
file_0J28WDIwYlE_30.wav,file_0J28WDIwYlE_30.mp4,"male singing",0.867810,2.189818,0.800522,0.849913,0.539382
file_-3VDc0cjv_4_0.wav,file_-3VDc0cjv_4_0.mp4,"mouse clicking",0.976557,2.617615,0.841245,0.894651,0.881719
file_-4TM7m_07dg_350.wav,file_-4TM7m_07dg_350.mp4,"planing timber",0.922563,2.293856,0.707206,0.825840,0.760809
file_0q_Sqz88QQc_30.wav,file_0q_Sqz88QQc_30.mp4,"driving buses",0.894190,2.170940,0.733541,0.791257,0.646143
file_0WC-BFAMpDc_83.wav,file_0WC-BFAMpDc_83.mp4,"playing electronic organ",0.942812,2.493007,0.696215,0.939686,0.857106
file_-5cWCaoEDlE_249.wav,file_-5cWCaoEDlE_249.mp4,"electric grinder grinding",0.862970,2.143492,0.781755,0.821833,0.539904
file_0dHi1MlhrHw_30.wav,file_0dHi1MlhrHw_30.mp4,"people running",0.837364,1.939891,0.723828,0.600811,0.615252
file_-7_kMQrvjpE_93.wav,file_-7_kMQrvjpE_93.mp4,"subway, metro, underground",0.893102,2.139304,0.701807,0.688214,0.749282
file_-2QyHTr4cJM_16.wav,file_-2QyHTr4cJM_16.mp4,"waterfall burbling",0.861963,2.061448,0.675648,0.788830,0.596970
file_0G50t4FlbIA_60.wav,file_0G50t4FlbIA_60.mp4,"people screaming",0.865403,2.082810,0.765930,0.742832,0.574048
file_0jrMjVbXjlU_174.wav,file_0jrMjVbXjlU_174.mp4,"playing mandolin",0.856957,2.015281,0.752034,0.627939,0.635309
file_0t1jQa_Lj_E_130.wav,file_0t1jQa_Lj_E_130.mp4,"arc welding",0.896189,2.223033,0.735891,0.853069,0.634073
file_0R6jogQYIQw_61.wav,file_0R6jogQYIQw_61.mp4,"scuba diving",0.830378,1.937114,0.732319,0.655979,0.548817
file_-5ddA2hIm8M_30.wav,file_-5ddA2hIm8M_30.mp4,"car passing by",0.824369,2.137077,0.806986,0.871886,0.458204
file_0Rqa18lmDtw_153.wav,file_0Rqa18lmDtw_153.mp4,"driving motorcycle",0.836216,2.009371,0.700907,0.783908,0.524556
file_-26aVYRtEAc_30.wav,file_-26aVYRtEAc_30.mp4,"female singing",0.876121,2.095270,0.774802,0.694094,0.626374
file_-c-39Bten_E_791.wav,file_-c-39Bten_E_791.mp4,"playing double bass",0.792634,1.862810,0.689137,0.710076,0.463597
file_-3l98ZbqecQ_903.wav,file_-3l98ZbqecQ_903.mp4,"playing tympani",0.922852,2.371794,0.814522,0.898590,0.658682
file_0FjJohDj-Dw_1.wav,file_0FjJohDj-Dw_1.mp4,"owl hooting",0.912328,2.392760,0.863153,0.918105,0.611502
file_0i7IsiodaBw_30.wav,file_0i7IsiodaBw_30.mp4,"playing electric guitar",0.845408,2.023986,0.736820,0.750391,0.536775
file_-25e5qcELvw_11.wav,file_-25e5qcELvw_11.mp4,"printer printing",0.886767,2.144871,0.803067,0.651414,0.690390
file_-0jbsobEJg8_0.wav,file_-0jbsobEJg8_0.mp4,"playing harpsichord",0.757551,1.694554,0.664573,0.496190,0.533791
file_-2LHurwr5CQ_45.wav,file_-2LHurwr5CQ_45.mp4,"subway, metro, underground",0.881716,2.129541,0.733750,0.781621,0.614170
file_0Ep4JCF9Yn4_30.wav,file_0Ep4JCF9Yn4_30.mp4,"playing electric guitar",0.855757,2.013829,0.748287,0.664349,0.601193
file_-6aZ9yBmtkU_62.wav,file_-6aZ9yBmtkU_62.mp4,"playing bassoon",0.888161,2.119426,0.684126,0.747313,0.687987
file_0g8z3NmZqiA_697.wav,file_0g8z3NmZqiA_697.mp4,"playing mandolin",0.765864,1.717987,0.649954,0.590640,0.477392
file_0dJIDHZAQ-8_30.wav,file_0dJIDHZAQ-8_30.mp4,"male singing",0.953457,2.662572,0.843752,1.060312,0.758509
file_-BUtBQDWd-o_194.wav,file_-BUtBQDWd-o_194.mp4,"playing trombone",0.795182,1.798341,0.679640,0.579951,0.538750
file_-2FKhYSw_zU_99.wav,file_-2FKhYSw_zU_99.mp4,"singing choir",0.845843,1.953357,0.696982,0.631085,0.625289
file_-dGkAZOk0UQ_59.wav,file_-dGkAZOk0UQ_59.mp4,"dog growling",0.895503,2.208591,0.758988,0.825215,0.624388
file_-dqkgkCK8-E_1.wav,file_-dqkgkCK8-E_1.mp4,"singing bowl",0.867529,2.064389,0.658963,0.776519,0.628907
file_-60vY5Xw1qE_30.wav,file_-60vY5Xw1qE_30.mp4,"motorboat, speedboat acceleration",0.829143,1.925034,0.685035,0.696720,0.543278
file_0g_EWDx_w5c_9.wav,file_0g_EWDx_w5c_9.mp4,"civil defense siren",0.885642,2.176417,0.790869,0.789458,0.596090
file_-8JBa54NFpU_30.wav,file_-8JBa54NFpU_30.mp4,"playing acoustic guitar",0.854597,2.047934,0.787617,0.691393,0.568924
file_0WFqxpj_PHc_30.wav,file_0WFqxpj_PHc_30.mp4,"female singing",0.867251,2.141122,0.808857,0.780239,0.552026
file_0dQdHhQ-fYI_218.wav,file_0dQdHhQ-fYI_218.mp4,"rope skipping",0.895527,2.198976,0.682867,0.839587,0.676522
file_0qbuQ2k68Bw_30.wav,file_0qbuQ2k68Bw_30.mp4,"sliding door",0.903372,2.259494,0.742039,0.869699,0.647756
file_-0pDdvzuFHg_298.wav,file_-0pDdvzuFHg_298.mp4,"bowling impact",0.893555,2.188871,0.660038,0.833316,0.695517
file_0oCeunAKsXA_128.wav,file_0oCeunAKsXA_128.mp4,"people marching",0.887830,2.139290,0.785423,0.703861,0.650006
file_0JcXRemBduk_69.wav,file_0JcXRemBduk_69.mp4,"mouse squeaking",0.939528,2.676649,0.675783,1.068221,0.932644
file_0RIc6mwDRaQ_80.wav,file_0RIc6mwDRaQ_80.mp4,"playing flute",0.815686,1.913633,0.707536,0.703625,0.502472
file_-6BO5P5QkX4_68.wav,file_-6BO5P5QkX4_68.mp4,"fire crackling",0.903860,2.180817,0.725832,0.732682,0.722302
file_-dvJ2G23Dc0_29.wav,file_-dvJ2G23Dc0_29.mp4,"mouse clicking",0.934492,2.368436,0.749310,0.871288,0.747837
file_0gWZPaoH3pA_0.wav,file_0gWZPaoH3pA_0.mp4,"child speech, kid speaking",0.898916,2.218027,0.812103,0.777890,0.628034
file_-2PCw_b6c2k_116.wav,file_-2PCw_b6c2k_116.mp4,"playing timpani",0.913971,2.255085,0.689661,0.747635,0.817789
file_0P-NaNZgJcE_179.wav,file_0P-NaNZgJcE_179.mp4,"playing erhu",0.845903,1.946379,0.661515,0.658828,0.626036
file_0lg2QOCNHpM_30.wav,file_0lg2QOCNHpM_30.mp4,"male singing",0.833608,2.063886,0.790389,0.784167,0.489330
file_0R85JknaH-w_90.wav,file_0R85JknaH-w_90.mp4,"splashing water",0.838952,2.059953,0.798133,0.756567,0.505253
file_0FHkcy8Ue2g_149.wav,file_0FHkcy8Ue2g_149.mp4,"cat purring",0.777751,1.800080,0.712483,0.622315,0.465283
file_-3xJAtuhxJ4_115.wav,file_-3xJAtuhxJ4_115.mp4,"playing bass drum",0.859745,2.048051,0.786898,0.614280,0.646872
file_0OyVe-lZS64_37.wav,file_0OyVe-lZS64_37.mp4,"alarm clock ringing",0.973389,2.602322,0.913355,0.863997,0.824970
file_-azIDjC361w_30.wav,file_-azIDjC361w_30.mp4,"playing marimba, xylophone",0.810078,1.848120,0.698400,0.563288,0.586433
file_0IG8PyjCw_Q_407.wav,file_0IG8PyjCw_Q_407.mp4,"lathe spinning",0.868881,2.113373,0.673272,0.831170,0.608931
file_0SgrlewwXyw_2.wav,file_0SgrlewwXyw_2.mp4,"cattle, bovinae cowbell",0.920546,2.373451,0.683226,0.931093,0.759132
file_0VhqAZVn-bU_117.wav,file_0VhqAZVn-bU_117.mp4,"rope skipping",0.881499,2.228743,0.783324,0.873804,0.571615
file_0-x58-buve0_147.wav,file_0-x58-buve0_147.mp4,"people battle cry",0.931919,2.480756,0.867676,0.953737,0.659342
file_0wfUQl1hK_o_30.wav,file_0wfUQl1hK_o_30.mp4,"people whistling",0.896098,2.327737,0.846343,0.901396,0.579998
file_0dzoVih8j3g_75.wav,file_0dzoVih8j3g_75.mp4,"mynah bird singing",0.914347,2.242370,0.790484,0.702495,0.749391
file_-cXXw4x58-4_298.wav,file_-cXXw4x58-4_298.mp4,"people marching",0.816756,2.093751,0.819554,0.826266,0.447931
file_0FP4fDH3mVU_109.wav,file_0FP4fDH3mVU_109.mp4,"playing hammond organ",0.761822,1.706151,0.651753,0.578019,0.476378
file_-3hbLaC4bSs_13.wav,file_-3hbLaC4bSs_13.mp4,"people marching",0.830476,1.950415,0.691705,0.727521,0.531189
file_-BRvHgBiB2I_136.wav,file_-BRvHgBiB2I_136.mp4,"playing mandolin",0.768849,1.720047,0.653975,0.571255,0.494817
file_-boTId5CDDc_2.wav,file_-boTId5CDDc_2.mp4,"pheasant crowing",0.955333,2.563907,0.808060,0.983186,0.772661
file_0-NfOnBHWgc_250.wav,file_0-NfOnBHWgc_250.mp4,"playing cello",0.867080,2.109571,0.773910,0.771342,0.564319
file_0qgzjuFGG8o_67.wav,file_0qgzjuFGG8o_67.mp4,"people eating crisps",0.937858,2.356253,0.765622,0.818590,0.772041
file_-8R5UEs-grg_28.wav,file_-8R5UEs-grg_28.mp4,"planing timber",0.938432,2.491540,0.714074,0.976721,0.800745
file_-bi0SFPntUA_763.wav,file_-bi0SFPntUA_763.mp4,"telephone bell ringing",0.916205,2.355354,0.821713,0.896164,0.637477
file_0jx0XXTDE9k_30.wav,file_0jx0XXTDE9k_30.mp4,"female singing",0.869643,2.188198,0.773505,0.863648,0.551045
file_0lq5Oey7ChY_30.wav,file_0lq5Oey7ChY_30.mp4,"baby crying",0.817436,1.865585,0.678477,0.633678,0.553430
file_0kchI4s-vdY_150.wav,file_0kchI4s-vdY_150.mp4,"playing harp",0.863643,2.074921,0.789604,0.584454,0.700864
file_-4cdRRPG3Wg_76.wav,file_-4cdRRPG3Wg_76.mp4,"playing tabla",0.811956,1.848252,0.670545,0.634280,0.543427
file_0KiWCZtFvTM_44.wav,file_0KiWCZtFvTM_44.mp4,"barn swallow calling",0.933573,2.442517,0.752030,0.956565,0.733923
file_-8Zeh__mQWY_660.wav,file_-8Zeh__mQWY_660.mp4,"playing ukulele",0.937085,2.368102,0.750150,0.852341,0.765611
file_-bkkvIVZx5c_64.wav,file_-bkkvIVZx5c_64.mp4,"ice cream truck, ice cream van",0.836709,2.239946,0.881736,0.895099,0.463111
file_-AS4M6Nnaow_48.wav,file_-AS4M6Nnaow_48.mp4,"dog growling",0.959487,2.569349,0.744616,0.945319,0.879414
file_0MUXD282O_0_0.wav,file_0MUXD282O_0_0.mp4,"skiing",0.939732,2.542049,0.665608,0.939581,0.936860
file_0tVAvtqtKM0_282.wav,file_0tVAvtqtKM0_282.mp4,"barn swallow calling",0.959470,2.497421,0.871189,0.842665,0.783566
file_0kxR0eYPM5Q_20.wav,file_0kxR0eYPM5Q_20.mp4,"car passing by",0.837817,1.916726,0.661503,0.625068,0.630155
file_0nbLjqV1t4E_30.wav,file_0nbLjqV1t4E_30.mp4,"playing electric guitar",0.858871,2.003294,0.708872,0.668147,0.626274
file_0dYNXsTOmPY_170.wav,file_0dYNXsTOmPY_170.mp4,"church bell ringing",0.888769,2.160342,0.817405,0.682710,0.660226
file_0uXp7GNsKP0_0.wav,file_0uXp7GNsKP0_0.mp4,"playing trombone",0.767561,1.702241,0.630718,0.566689,0.504835
file_0whpk53GUl0_23.wav,file_0whpk53GUl0_23.mp4,"black capped chickadee calling",0.851711,2.026195,0.687685,0.769913,0.568596
file_0i4McZnjf9g_23.wav,file_0i4McZnjf9g_23.mp4,"dog growling",0.833195,1.921697,0.676285,0.679220,0.566193
file_-_doikqlNSY_30.wav,file_-_doikqlNSY_30.mp4,"cat meowing",0.873798,2.094731,0.743945,0.750402,0.600384
file_-c7szbkrqlE_2.wav,file_-c7szbkrqlE_2.mp4,"playing tabla",0.753519,1.674110,0.645571,0.541208,0.487332
file_-2xxVISlg34_30.wav,file_-2xxVISlg34_30.mp4,"female singing",0.910922,2.248621,0.824584,0.745774,0.678263
file_0ifCdqIOTjo_163.wav,file_0ifCdqIOTjo_163.mp4,"playing trumpet",0.876054,2.061437,0.686499,0.694707,0.680231
file_0Kj4RTiyczw_11.wav,file_0Kj4RTiyczw_11.mp4,"playing clarinet",0.878572,2.076494,0.701906,0.714898,0.659689
file_-3hbLaC4bSs_2.wav,file_-3hbLaC4bSs_2.mp4,"people marching",0.850366,2.050024,0.719879,0.785129,0.545015
file_-5-8Vij75C8_46.wav,file_-5-8Vij75C8_46.mp4,"baby laughter",0.800936,1.826625,0.693681,0.605206,0.527738
file_-dGjMmDLqUk_30.wav,file_-dGjMmDLqUk_30.mp4,"stream burbling",0.893788,2.371425,0.858302,0.942960,0.570164
file_-CfhAXuBCJQ_118.wav,file_-CfhAXuBCJQ_118.mp4,"basketball bounce",0.862461,2.054639,0.722468,0.750086,0.582086
file_-60bBlFvY4U_190.wav,file_-60bBlFvY4U_190.mp4,"people crowd",0.898885,2.262842,0.771792,0.873083,0.617967
file_-D9C44rqExM_150.wav,file_-D9C44rqExM_150.mp4,"orchestra",0.840843,2.021389,0.728854,0.767014,0.525522
file_0wB_tiRWpOM_314.wav,file_0wB_tiRWpOM_314.mp4,"electric shaver, electric razor shaving",0.917530,2.344491,0.715781,0.918806,0.709904
file_-0aiCtGjNXE_30.wav,file_-0aiCtGjNXE_30.mp4,"motorboat, speedboat acceleration",0.895472,2.228106,0.737234,0.860667,0.630206
file_-B7_MCn_xQo_288.wav,file_-B7_MCn_xQo_288.mp4,"turkey gobbling",0.854983,2.058665,0.665009,0.810564,0.583092
file_-3mXuQ3qGdo_45.wav,file_-3mXuQ3qGdo_45.mp4,"sheep bleating",0.780934,1.828062,0.750476,0.597492,0.480095
file_0-jvBXFUcEw_20.wav,file_0-jvBXFUcEw_20.mp4,"playing acoustic guitar",0.837795,1.965505,0.709352,0.710129,0.546025
file_-AEwV5b8gEo_30.wav,file_-AEwV5b8gEo_30.mp4,"female singing",0.931840,2.352733,0.814603,0.835343,0.702787
file_0Pamld3pAws_16.wav,file_0Pamld3pAws_16.mp4,"people cheering",0.925000,2.318824,0.819470,0.811710,0.687645
file_-bhIpeS3bgQ_5.wav,file_-bhIpeS3bgQ_5.mp4,"cat purring",0.809632,1.829875,0.664308,0.568633,0.596935
file_0UgX-teD-hw_70.wav,file_0UgX-teD-hw_70.mp4,"basketball bounce",0.856854,2.073856,0.777987,0.746302,0.549567
file_-bphV2LJ19k_3.wav,file_-bphV2LJ19k_3.mp4,"playing glockenspiel",0.868986,2.049670,0.742317,0.641122,0.666231
file_0Ej_QVelIkU_30.wav,file_0Ej_QVelIkU_30.mp4,"female singing",0.906996,2.208353,0.738978,0.780052,0.689322
file_-DSNfC2EJhU_20.wav,file_-DSNfC2EJhU_20.mp4,"toilet flushing",0.832090,1.908578,0.671380,0.658866,0.578332
file_0nwvvx5RRI8_30.wav,file_0nwvvx5RRI8_30.mp4,"male speech, man speaking",0.809032,1.885872,0.719985,0.663461,0.502427
file_-0KgYgXKFXs_30.wav,file_-0KgYgXKFXs_30.mp4,"female singing",0.873553,2.152058,0.817906,0.764492,0.569660
file_0QEwBir7h2Q_10.wav,file_0QEwBir7h2Q_10.mp4,"beat boxing",0.903712,2.195376,0.783830,0.724620,0.686926
file_-cpGHLZWE8c_148.wav,file_-cpGHLZWE8c_148.mp4,"people nose blowing",0.951474,2.435152,0.831012,0.823045,0.781095
file_0oWur4bX4Lw_52.wav,file_0oWur4bX4Lw_52.mp4,"dinosaurs bellowing",0.890653,2.174561,0.734431,0.811378,0.628752
file_0SwiO04tw94_164.wav,file_0SwiO04tw94_164.mp4,"playing steel guitar, slide guitar",0.767769,1.711067,0.651137,0.509673,0.550257
file_-dckeFP03oY_224.wav,file_-dckeFP03oY_224.mp4,"black capped chickadee calling",0.906072,2.315667,0.838602,0.866977,0.610088
file_-8bJL3kpPGI_30.wav,file_-8bJL3kpPGI_30.mp4,"female singing",0.842622,2.046295,0.749251,0.778086,0.518957
file_0lR_385n2fY_30.wav,file_0lR_385n2fY_30.mp4,"people running",0.875677,2.137724,0.776605,0.781219,0.579900
file_-cGXtMHD_L4_60.wav,file_-cGXtMHD_L4_60.mp4,"child speech, kid speaking",0.953589,2.462984,0.862596,0.835990,0.764398
file_0HJ8gzNE2JA_190.wav,file_0HJ8gzNE2JA_190.mp4,"playing bass guitar",0.812043,1.857345,0.694939,0.619114,0.543292
file_-dvfWWc5bQ8_30.wav,file_-dvfWWc5bQ8_30.mp4,"dog bow-wow",0.906832,2.293804,0.814317,0.857468,0.622019
file_0MbqYcPAnvw_30.wav,file_0MbqYcPAnvw_30.mp4,"playing acoustic guitar",0.901561,2.196581,0.782328,0.659181,0.755072
file_0vqhg7bEjA8_29.wav,file_0vqhg7bEjA8_29.mp4,"gibbon howling",0.936343,2.371717,0.726739,0.855593,0.789386
file_0dwu55z68CY_44.wav,file_0dwu55z68CY_44.mp4,"shot football",0.836197,2.191999,0.834109,0.887377,0.470513
file_-4-rtJzyJ1g_30.wav,file_-4-rtJzyJ1g_30.mp4,"male speech, man speaking",0.899250,2.415838,0.837741,0.986321,0.591776
file_-9O4n8-FV9k_13.wav,file_-9O4n8-FV9k_13.mp4,"female singing",0.940289,2.447716,0.828229,0.915864,0.703623
file_-BHvh-PUrw0_279.wav,file_-BHvh-PUrw0_279.mp4,"crow cawing",0.914534,2.312752,0.651269,0.872479,0.789003
file_0WWoK3G70Bw_30.wav,file_0WWoK3G70Bw_30.mp4,"ocean burbling",0.946788,2.488157,0.783440,0.948605,0.756112
file_0d--qR2htPQ_120.wav,file_0d--qR2htPQ_120.mp4,"sloshing water",0.905034,2.221980,0.745713,0.812780,0.663487
file_0UNRx4WNzw0_80.wav,file_0UNRx4WNzw0_80.mp4,"fire crackling",0.859241,2.121614,0.786068,0.799945,0.535600
file_0WhgdXwEOug_30.wav,file_0WhgdXwEOug_30.mp4,"male singing",0.915888,2.303412,0.844431,0.805532,0.653450
file_0_EUsss6HXY_80.wav,file_0_EUsss6HXY_80.mp4,"ocean burbling",0.914086,2.330311,0.822704,0.872689,0.634918
